BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
SMAL,2024-04-09,ГАЗПРОМ ао,GAZP,33,16589.65,163.35,163.35,165.29,,164.67,165.27,101,,,,0.0,0.0,,0,3,SUR,0.29
TQBR,2024-04-09,ГАЗПРОМ ао,GAZP,46100,4787296143.2,164.0,163.49,165.79,163.88,164.67,164.08,29074240,164.71,164.71,,4358999595.4,4358999595.4,,0,3,SUR,0.12
SMAL,2024-04-10,ГАЗПРОМ ао,GAZP,27,13825.72,163.59,163.59,165.45,,164.99,164.55,84,,,,0.0,0.0,,0,3,SUR,-0.44
TQBR,2024-04-10,ГАЗПРОМ ао,GAZP,50338,3831243423.7,164.1,163.59,165.94,164.99,164.99,164.74,23220690,165.02,165.02,,3338934548.6,3338934548.6,,0,3,SUR,0.4
SMAL,2024-04-11,ГАЗПРОМ ао,GAZP,27,14164.42,165.0,164.14,166.0,,165.53,166.0,86,,,,0.0,0.0,,0,3,SUR,0.88
TQBR,2024-04-11,ГАЗПРОМ ао,GAZP,57191,5098319127.5,164.97,164.15,166.33,166.06,165.53,166.24,30798110,165.47,165.47,,4417851569.2,4417851569.2,,0,3,SUR,0.91
SMAL,2024-04-12,ГАЗПРОМ ао,GAZP,20,10950.6,166.3,165.27,166.59,,165.75,166.49,66,,,,0.0,0.0,,0,3,SUR,0.3
TQBR,2024-04-12,ГАЗПРОМ ао,GAZP,53665,4366297017.8,166.52,164.69,166.8,165.3,165.75,164.83,26345100,165.9,165.9,,3560893748.3,3560893748.3,,0,3,SUR,-0.85
SMAL,2024-04-15,ГАЗПРОМ ао,GAZP,21,9991.6,165.4,162.67,165.4,,164.43,163.27,61,,,,0.0,0.0,,0,3,SUR,-1.93
TQBR,2024-04-15,ГАЗПРОМ ао,GAZP,55046,3553977885.3,165.0,163.27,165.66,164.35,164.43,163.33,21614160,164.63,164.63,,2633502254.2,2633502254.2,,0,3,SUR,-0.91
SMAL,2024-04-16,ГАЗПРОМ ао,GAZP,25,10606.14,163.0,162.77,165.11,,163.79,165.11,65,,,,0.0,0.0,,0,3,SUR,1.13
TQBR,2024-04-16,ГАЗПРОМ ао,GAZP,45686,3160277364.2,163.34,162.65,164.78,164.1,163.79,164.38,19294750,163.71,163.71,,2734575020.9,2734575020.9,,0,3,SUR,0.64
SMAL,2024-04-17,ГАЗПРОМ ао,GAZP,33,15508.49,163.57,163.57,165.87,,164.92,165.87,94,,,,0.0,0.0,,0,3,SUR,0.46
TQBR,2024-04-17,ГАЗПРОМ ао,GAZP,50181,3310308057.5,164.52,163.78,165.68,165.37,164.92,164.62,20072810,164.91,164.91,,2883923194.2,2883923194.2,,0,3,SUR,0.15
SMAL,2024-04-18,ГАЗПРОМ ао,GAZP,23,8213.97,165.4,164.01,165.4,,165.18,165.35,50,,,,0.0,0.0,,0,3,SUR,-0.31
TQBR,2024-04-18,ГАЗПРОМ ао,GAZP,41831,2911946649.9,164.71,163.85,166.1,165.62,165.18,165.4,17628510,165.05,165.05,,2359651011.5,2359651011.5,,0,3,SUR,0.47
SMAL,2024-04-19,ГАЗПРОМ ао,GAZP,40,20465.78,164.95,164.78,168.26,,166.99,167.4,123,,,,0.0,0.0,,0,3,SUR,1.24
TQBR,2024-04-19,ГАЗПРОМ ао,GAZP,69041,6050693634.1,165.52,165.0,168.15,167.28,166.99,167.03,36227630,166.99,166.99,,5409802083.6,5409802083.6,,0,3,SUR,0.99
SMAL,2024-04-22,ГАЗПРОМ ао,GAZP,25,11649.33,167.05,163.18,167.38,,166.5,165.56,70,,,,0.0,0.0,,0,3,SUR,-1.1
TQBR,2024-04-22,ГАЗПРОМ ао,GAZP,54834,4489689559.9,167.2,165.55,167.89,166.14,166.5,166.77,26962760,166.54,166.54,,3950184262.5,3950184262.5,,0,3,SUR,-0.16
SMAL,2024-04-23,ГАЗПРОМ ао,GAZP,21,8908.29,167.5,164.0,167.5,,164.84,164.23,54,,,,0.0,0.0,,0,3,SUR,-0.8
TQBR,2024-04-23,ГАЗПРОМ ао,GAZP,67169,5767102736.1,166.59,162.62,167.43,163.3,164.84,163.7,34991960,165.04,165.04,,4875634788.6,4875634788.6,,0,3,SUR,-1.84
SMAL,2024-04-24,ГАЗПРОМ ао,GAZP,19,5220.67,164.28,162.99,164.29,,163.37,164.29,32,,,,0.0,0.0,,0,3,SUR,0.04
TQBR,2024-04-24,ГАЗПРОМ ао,GAZP,55717,3400581809.3,163.7,162.62,164.41,163.11,163.37,162.86,20812190,163.44,163.44,,3054643469.1,3054643469.1,,0,3,SUR,-0.51
SMAL,2024-04-25,ГАЗПРОМ ао,GAZP,18,4901.88,164.06,162.81,164.06,,163.32,163.3,30,,,,0.0,0.0,,0,3,SUR,-0.6
TQBR,2024-04-25,ГАЗПРОМ ао,GAZP,33834,2384889184.4,163.0,162.67,164.2,163.05,163.32,163.35,14602630,163.33,163.33,,2171111399.4,2171111399.4,,0,3,SUR,0.3
SMAL,2024-04-26,ГАЗПРОМ ао,GAZP,24,8791.27,162.81,162.31,163.55,,163.0,163.4,54,,,,0.0,0.0,,0,3,SUR,0.06
TQBR,2024-04-26,ГАЗПРОМ ао,GAZP,48921,3768304481.3,163.49,162.11,164.19,162.11,163.0,162.46,23118270,163.07,163.07,,3301099877.8,3301099877.8,,0,3,SUR,-0.54
SMAL,2024-04-27,ГАЗПРОМ ао,GAZP,23,9624.76,162.16,161.91,165.71,,164.15,164.6,59,,,,0.0,0.0,,0,3,SUR,0.73
TQBR,2024-04-27,ГАЗПРОМ ао,GAZP,55864,5129156528.6,162.69,161.7,166.49,164.8,164.15,164.06,31254970,164.0,164.0,,4279116922.2,4279116922.2,,0,3,SUR,0.98
SMAL,2024-04-29,ГАЗПРОМ ао,GAZP,5,990.13,165.21,164.5,165.21,,164.38,164.5,6,,,,0.0,0.0,,0,3,SUR,-0.06
TQBR,2024-04-29,ГАЗПРОМ ао,GAZP,21513,1286689229.6,164.1,163.83,165.24,164.35,164.38,164.03,7827440,164.43,164.43,,1028946361.3,1028946361.3,,0,3,SUR,-0.02
SMAL,2024-04-30,ГАЗПРОМ ао,GAZP,6,4914.3,164.2,163.41,164.62,,163.79,164.62,30,,,,0.0,0.0,,0,3,SUR,0.07
TQBR,2024-04-30,ГАЗПРОМ ао,GAZP,18580,1177588505.4,164.35,163.22,164.55,163.59,163.79,163.22,7189500,163.85,163.85,,1007310201.9,1007310201.9,,0,3,SUR,-0.49
SMAL,2024-05-02,ГАЗПРОМ ао,GAZP,67,27057.63,161.56,156.7,166.48,,159.2,158.37,167,,,,0.0,0.0,,0,3,SUR,-3.8
TQBR,2024-05-02,ГАЗПРОМ ао,GAZP,205517,18680409155.9,163.29,156.38,165.36,157.65,159.2,157.75,117419850,159.27,159.27,,16719147767.9,16719147767.9,,0,3,SUR,-3.35
SMAL,2024-05-03,ГАЗПРОМ ао,GAZP,69,17114.64,158.05,154.42,158.05,,155.36,155.92,110,,,,0.0,0.0,,0,3,SUR,-1.55
TQBR,2024-05-03,ГАЗПРОМ ао,GAZP,146181,10298217980.0,157.4,154.0,157.74,155.02,155.36,155.2,66285240,155.39,155.39,,9351412134.0,9351412134.0,,0,3,SUR,-1.62
SMAL,2024-05-06,ГАЗПРОМ ао,GAZP,55,17968.79,155.5,154.0,156.94,,154.44,154.34,116,,,,0.0,0.0,,0,3,SUR,-1.01
TQBR,2024-05-06,ГАЗПРОМ ао,GAZP,64423,4177666037.4,155.31,153.0,155.76,153.45,154.44,153.64,27052990,154.56,154.56,,3544409129.6,3544409129.6,,0,3,SUR,-1.01
SMAL,2024-05-07,ГАЗПРОМ ао,GAZP,40,9869.7,153.75,153.57,157.0,,154.13,154.79,64,,,,0.0,0.0,,0,3,SUR,0.29
TQBR,2024-05-07,ГАЗПРОМ ао,GAZP,40596,2558628110.5,154.0,153.5,154.96,154.37,154.13,154.16,16599840,154.12,154.12,,2300197874.1,2300197874.1,,0,3,SUR,0.34
SMAL,2024-05-08,ГАЗПРОМ ао,GAZP,25,9415.45,153.6,153.59,156.6,,154.47,154.84,61,,,,0.0,0.0,,0,3,SUR,0.03
TQBR,2024-05-08,ГАЗПРОМ ао,GAZP,29653,1486673966.6,154.21,154.16,154.75,154.25,154.47,154.22,9624330,154.49,154.49,,1298542381.8,1298542381.8,,0,3,SUR,0.04
SMAL,2024-05-10,ГАЗПРОМ ао,GAZP,19,7252.06,157.44,153.5,157.44,,154.56,154.94,47,,,,0.0,0.0,,0,3,SUR,0.06
TQBR,2024-05-10,ГАЗПРОМ ао,GAZP,17811,777018205.6,154.22,154.22,154.89,154.59,154.56,154.58,5027180,154.56,154.56,,624244343.5,624244343.5,,0,3,SUR,0.23
SMAL,2024-05-13,ГАЗПРОМ ао,GAZP,33,13987.56,154.57,154.04,157.93,,156.52,157.93,90,,,,0.0,0.0,,0,3,SUR,1.93
TQBR,2024-05-13,ГАЗПРОМ ао,GAZP,63769,5717482135.5,155.2,154.91,158.65,155.52,156.52,157.9,36528160,155.83,155.83,,3318129093.7,3318129093.7,,0,3,SUR,2.15
SMAL,2024-05-14,ГАЗПРОМ ао,GAZP,21,8477.08,158.0,155.83,158.2,,156.86,156.27,54,,,,0.0,0.0,,0,3,SUR,-1.05
TQBR,2024-05-14,ГАЗПРОМ ао,GAZP,39675,2935355993.3,157.98,155.82,158.4,156.21,156.86,156.16,18712660,157.01,157.01,,2438804060.7,2438804060.7,,0,3,SUR,-1.1
SMAL,2024-05-15,ГАЗПРОМ ао,GAZP,30,11834.01,153.4,153.39,157.6,,155.94,156.02,76,,,,0.0,0.0,,0,3,SUR,-0.16
TQBR,2024-05-15,ГАЗПРОМ ао,GAZP,47101,4248747383.3,156.31,154.91,157.29,156.75,155.94,156.97,27244510,155.87,155.87,,3826277143.0,3826277143.0,,0,3,SUR,0.52
SMAL,2024-05-16,ГАЗПРОМ ао,GAZP,15,5968.09,157.48,156.23,158.06,,157.51,157.97,38,,,,0.0,0.0,,0,3,SUR,1.25
TQBR,2024-05-16,ГАЗПРОМ ао,GAZP,44398,3907370758.5,157.0,156.67,158.1,157.25,157.51,157.88,24806910,157.49,157.49,,2862279240.3,2862279240.3,,0,3,SUR,0.58
SMAL,2024-05-17,ГАЗПРОМ ао,GAZP,17,6243.06,156.5,155.03,156.66,,155.86,155.99,40,,,,0.0,0.0,,0,3,SUR,-1.25
TQBR,2024-05-17,ГАЗПРОМ ао,GAZP,86506,6348279478.4,158.35,154.75,158.35,155.06,155.86,155.17,40725570,155.95,155.95,,5763191319.2,5763191319.2,,0,3,SUR,-1.72
SMAL,2024-05-20,ГАЗПРОМ ао,GAZP,107,32519.23,154.42,145.06,157.27,,149.12,145.66,215,,,,0.0,0.0,,0,3,SUR,-6.62
TQBR,2024-05-20,ГАЗПРОМ ао,GAZP,269078,20688960736.1,155.31,145.01,155.69,151.8,149.12,145.03,138805570,152.78,152.78,,7301017148.3,7301017148.3,,0,3,SUR,-6.53
SMAL,2024-05-21,ГАЗПРОМ ао,GAZP,90,21197.02,148.8,138.0,148.8,,140.25,139.75,151,,,,0.0,0.0,,0,3,SUR,-4.06
TQBR,2024-05-21,ГАЗПРОМ ао,GAZP,357286,24892287053.1,144.24,137.35,145.68,139.43,140.25,139.54,177488970,140.28,140.28,,23750142213.4,23750142213.4,,0,3,SUR,-3.79
SMAL,2024-05-22,ГАЗПРОМ ао,GAZP,34,10287.2,140.86,139.5,142.15,,140.54,139.86,73,,,,0.0,0.0,,0,3,SUR,0.08
TQBR,2024-05-22,ГАЗПРОМ ао,GAZP,119630,7607938081.5,139.8,138.67,142.2,139.38,140.54,139.25,54149780,140.66,140.66,,6737522976.2,6737522976.2,,0,3,SUR,-0.21
SMAL,2024-05-23,ГАЗПРОМ ао,GAZP,74,23777.96,138.85,134.53,138.85,,135.66,135.72,175,,,,0.0,0.0,,0,3,SUR,-2.96
TQBR,2024-05-23,ГАЗПРОМ ао,GAZP,220693,15031879509.8,139.08,133.17,139.08,134.9,135.66,134.69,110788890,135.81,135.81,,12622588834.2,12622588834.2,,0,3,SUR,-3.27
SMAL,2024-05-24,ГАЗПРОМ ао,GAZP,38,11958.3,137.9,133.48,137.9,,134.6,133.5,89,,,,0.0,0.0,,0,3,SUR,-1.64
TQBR,2024-05-24,ГАЗПРОМ ао,GAZP,121510,7916905636.2,134.9,133.0,136.45,133.75,134.6,133.34,58821300,134.78,134.78,,6856055167.2,6856055167.2,,0,3,SUR,-1.0
SMAL,2024-05-27,ГАЗПРОМ ао,GAZP,83,19247.86,134.2,128.2,134.3,,130.65,128.81,147,,,,0.0,0.0,,0,3,SUR,-3.51
TQBR,2024-05-27,ГАЗПРОМ ао,GAZP,180199,11666820376.4,134.2,127.56,134.69,127.7,130.65,128.42,89295170,131.08,131.08,,9914853998.3,9914853998.3,,0,3,SUR,-3.69
SMAL,2024-05-28,ГАЗПРОМ ао,GAZP,39,14617.15,126.96,126.8,130.9,,129.45,129.39,113,,,,0.0,0.0,,0,3,SUR,0.45
TQBR,2024-05-28,ГАЗПРОМ ао,GAZP,139605,8216202367.2,128.77,126.82,131.75,128.09,129.45,128.47,63491780,129.71,129.71,,6911931942.9,6911931942.9,,0,3,SUR,0.04
SMAL,2024-05-29,ГАЗПРОМ ао,GAZP,7,2042.76,127.3,127.3,128.53,,128.39,127.63,16,,,,0.0,0.0,,0,3,SUR,-1.36
TQBR,2024-05-29,ГАЗПРОМ ао,GAZP,87174,5791813262.9,129.0,127.12,129.82,128.26,128.39,128.89,45104880,128.37,128.37,,5029495090.3,5029495090.3,,0,3,SUR,0.33
SMAL,2024-05-30,ГАЗПРОМ ао,GAZP,38,12231.82,129.3,125.0,129.3,,126.94,125.0,96,,,,0.0,0.0,,0,3,SUR,-2.06
TQBR,2024-05-30,ГАЗПРОМ ао,GAZP,103051,5763740096.4,129.5,123.26,129.53,126.79,126.94,124.93,45410680,127.86,127.86,,3366628008.2,3366628008.2,,0,3,SUR,-3.07
SMAL,2024-05-31,ГАЗПРОМ ао,GAZP,53,15409.88,127.91,124.4,127.91,,125.97,125.4,122,,,,0.0,0.0,,0,3,SUR,0.32
TQBR,2024-05-31,ГАЗПРОМ ао,GAZP,142932,9476443226.7,125.0,123.81,127.92,126.31,125.97,126.46,75228150,126.29,126.29,,7001079563.5,7001079563.5,,0,3,SUR,1.22
SMAL,2024-06-03,ГАЗПРОМ ао,GAZP,60,18615.57,129.11,122.61,129.11,,124.83,124.34,149,,,,0.0,0.0,,0,3,SUR,-0.85
TQBR,2024-06-03,ГАЗПРОМ ао,GAZP,133397,8827348763.2,126.68,122.09,128.61,123.09,124.83,124.14,70714210,124.94,124.94,,7960438809.9,7960438809.9,,0,3,SUR,-1.83
SMAL,2024-06-04,ГАЗПРОМ ао,GAZP,30,10039.69,123.96,122.71,126.91,,124.09,124.63,81,,,,0.0,0.0,,0,3,SUR,0.23
TQBR,2024-06-04,ГАЗПРОМ ао,GAZP,78934,4315571053.1,124.22,122.75,125.16,123.81,124.09,125.1,34773460,124.02,124.02,,3542155424.1,3542155424.1,,0,3,SUR,0.77
SMAL,2024-06-05,ГАЗПРОМ ао,GAZP,20,5009.39,126.0,124.3,126.2,,125.21,124.6,40,,,,0.0,0.0,,0,3,SUR,-0.02
TQBR,2024-06-05,ГАЗПРОМ ао,GAZP,94292,4676878351.5,125.72,123.63,126.5,124.35,125.21,124.02,37352190,125.42,125.42,,3928024731.8,3928024731.8,,0,3,SUR,-0.86
SMAL,2024-06-06,ГАЗПРОМ ао,GAZP,27,9964.41,122.62,120.1,124.9,,123.97,124.42,81,,,,0.0,0.0,,0,3,SUR,-0.14
TQBR,2024-06-06,ГАЗПРОМ ао,GAZP,49111,2564140806.4,124.1,123.38,124.94,123.55,123.97,123.6,20684110,124.01,124.01,,2239186860.5,2239186860.5,,0,3,SUR,-0.34
SMAL,2024-06-07,ГАЗПРОМ ао,GAZP,18,5833.11,127.09,123.0,127.17,,123.85,126.88,47,,,,0.0,0.0,,0,3,SUR,1.98
TQBR,2024-06-07,ГАЗПРОМ ао,GAZP,93579,5888741202.0,123.8,122.16,125.82,122.5,123.85,122.78,47549190,124.09,124.09,,4843778619.2,4843778619.2,,0,3,SUR,-0.66
SMAL,2024-06-10,ГАЗПРОМ ао,GAZP,43,10096.56,126.53,118.0,126.53,,120.24,118.76,84,,,,0.0,0.0,,0,3,SUR,-6.4
TQBR,2024-06-10,ГАЗПРОМ ао,GAZP,176757,10249425658.2,123.05,117.54,123.64,118.45,120.24,119.0,85242800,120.85,120.85,,7720659357.8,7720659357.8,,0,3,SUR,-3.08
SMAL,2024-06-11,ГАЗПРОМ ао,GAZP,31,9095.4,119.15,116.88,119.28,,117.81,118.17,77,,,,0.0,0.0,,0,3,SUR,-0.5
TQBR,2024-06-11,ГАЗПРОМ ао,GAZP,139224,7364183157.5,119.15,116.33,119.34,117.68,117.81,117.53,62511320,117.81,117.81,,6689447648.8,6689447648.8,,0,3,SUR,-1.24
SMAL,2024-06-13,ГАЗПРОМ ао,GAZP,39,14114.15,116.6,114.2,119.6,,117.09,119.6,121,,,,0.0,0.0,,0,3,SUR,1.21
TQBR,2024-06-13,ГАЗПРОМ ао,GAZP,133077,8225165268.4,113.0,112.07,119.93,119.63,117.09,119.63,70245160,116.75,116.75,,7122084992.9,7122084992.9,,0,3,SUR,1.79
SMAL,2024-06-14,ГАЗПРОМ ао,GAZP,32,6023.63,119.9,118.92,122.09,,120.57,122.09,50,,,,0.0,0.0,,0,3,SUR,2.08
TQBR,2024-06-14,ГАЗПРОМ ао,GAZP,96870,6033207897.3,119.96,118.89,122.01,121.41,120.57,121.65,50038450,120.4,120.4,,5170297459.7,5170297459.7,,0,3,SUR,1.69
SMAL,2024-06-17,ГАЗПРОМ ао,GAZP,28,8389.8,122.61,120.83,122.61,,121.9,122.22,69,,,,0.0,0.0,,0,3,SUR,0.11
TQBR,2024-06-17,ГАЗПРОМ ао,GAZP,65089,3520935904.9,122.34,120.79,122.68,121.56,121.9,121.54,28884630,121.94,121.94,,3124774676.9,3124774676.9,,0,3,SUR,-0.09
SMAL,2024-06-18,ГАЗПРОМ ао,GAZP,38,7610.44,122.11,113.0,122.11,,119.49,122.0,64,,,,0.0,0.0,,0,3,SUR,-0.18
TQBR,2024-06-18,ГАЗПРОМ ао,GAZP,80895,4889619670.9,121.54,117.18,122.04,118.1,119.49,118.02,40921970,119.75,119.75,,4143067454.6,4143067454.6,,0,3,SUR,-2.9
SMAL,2024-06-19,ГАЗПРОМ ао,GAZP,53,13046.77,116.9,112.63,118.42,,114.99,114.18,113,,,,0.0,0.0,,0,3,SUR,-6.41
TQBR,2024-06-19,ГАЗПРОМ ао,GAZP,150727,8589750729.0,118.02,112.54,118.5,113.06,114.99,113.85,74701120,115.36,115.36,,6918292955.8,6918292955.8,,0,3,SUR,-3.53
SMAL,2024-06-20,ГАЗПРОМ ао,GAZP,51,13729.59,114.3,110.07,115.75,,112.56,115.56,122,,,,0.0,0.0,,0,3,SUR,1.21
TQBR,2024-06-20,ГАЗПРОМ ао,GAZP,253077,19844586421.5,114.3,110.0,116.39,115.63,112.56,115.92,176304340,112.38,112.38,,18642138339.1,18642138339.1,,0,3,SUR,1.82
SMAL,2024-06-21,ГАЗПРОМ ао,GAZP,23,8565.06,114.54,114.24,117.2,,115.75,115.48,74,,,,0.0,0.0,,0,3,SUR,-0.07
SPEQ,2024-06-21,ГАЗПРОМ ао,GAZP,796,3462712448.0,114.97,114.97,114.97,,,114.97,30118400,,,,0.0,0.0,,0,3,SUR,-27.42
TQBR,2024-06-21,ГАЗПРОМ ао,GAZP,84559,5319741097.6,116.0,114.14,117.25,115.57,115.75,115.4,45955860,115.77,115.77,,4804105389.9,4804105389.9,,0,3,SUR,-0.45
SMAL,2024-06-24,ГАЗПРОМ ао,GAZP,31,7566.9,114.81,113.7,117.83,,114.57,113.7,66,,,,0.0,0.0,,0,3,SUR,-1.54
TQBR,2024-06-24,ГАЗПРОМ ао,GAZP,67580,3146135954.4,115.4,113.2,116.35,113.5,114.57,113.67,27459870,114.7,114.7,,2731756485.1,2731756485.1,,0,3,SUR,-1.5
SMAL,2024-06-25,ГАЗПРОМ ао,GAZP,23,6159.07,115.0,112.69,115.0,,113.7,115.0,54,,,,0.0,0.0,,0,3,SUR,1.14
TQBR,2024-06-25,ГАЗПРОМ ао,GAZP,66537,3648871553.9,114.01,112.46,115.09,113.79,113.7,114.97,32091500,113.41,113.41,,2765344056.7,2765344056.7,,0,3,SUR,1.14
SMAL,2024-06-26,ГАЗПРОМ ао,GAZP,21,6367.14,114.1,114.03,117.07,,116.17,116.94,55,,,,0.0,0.0,,0,3,SUR,1.69
TQBR,2024-06-26,ГАЗПРОМ ао,GAZP,73469,4609402133.7,115.02,114.65,117.25,116.89,116.17,117.0,39678830,116.09,116.09,,4082038029.3,4082038029.3,,0,3,SUR,1.77
SMAL,2024-06-27,ГАЗПРОМ ао,GAZP,25,6884.31,117.42,115.95,117.59,,116.81,116.85,59,,,,0.0,0.0,,0,3,SUR,-0.08
TQBR,2024-06-27,ГАЗПРОМ ао,GAZP,75849,3612999431.6,117.05,115.4,118.37,116.02,116.81,115.65,30930680,116.95,116.95,,3108380000.3,3108380000.3,,0,3,SUR,-1.15
SMAL,2024-06-28,ГАЗПРОМ ао,GAZP,36,11212.18,115.4,114.99,116.53,,115.69,116.21,97,,,,0.0,0.0,,0,3,SUR,-0.55
TQBR,2024-06-28,ГАЗПРОМ ао,GAZP,62858,2773041958.5,116.33,114.88,116.65,116.0,115.69,115.94,23970340,115.67,115.67,,2431645080.3,2431645080.3,,0,3,SUR,0.25
SMAL,2024-07-01,ГАЗПРОМ ао,GAZP,31,11427.01,115.63,115.6,121.53,,119.06,121.53,97,,,,0.0,0.0,,0,3,SUR,4.58
TQBR,2024-07-01,ГАЗПРОМ ао,GAZP,113288,7143603999.4,116.0,116.0,121.82,119.62,119.06,121.4,59999040,118.31,118.31,,4974431881.7,4974431881.7,,0,3,SUR,4.71
SMAL,2024-07-02,ГАЗПРОМ ао,GAZP,36,11577.58,121.3,120.82,126.77,,124.54,125.73,94,,,,0.0,0.0,,0,3,SUR,3.46
TQBR,2024-07-02,ГАЗПРОМ ао,GAZP,203297,16202487296.6,121.4,120.76,127.25,126.63,124.54,126.2,130099950,124.37,124.37,,14709349917.8,14709349917.8,,0,3,SUR,3.95
SMAL,2024-07-03,ГАЗПРОМ ао,GAZP,51,15440.39,123.88,123.88,129.39,,126.97,125.02,122,,,,0.0,0.0,,0,3,SUR,-0.56
TQBR,2024-07-03,ГАЗПРОМ ао,GAZP,228314,20988833695.0,126.22,124.14,129.45,126.29,126.97,124.96,165369260,127.25,127.25,,18092377511.7,18092377511.7,,0,3,SUR,-0.98
SMAL,2024-07-04,ГАЗПРОМ ао,GAZP,50,18794.37,125.18,122.11,126.0,,124.1,122.2,151,,,,0.0,0.0,,0,3,SUR,-2.26
TQBR,2024-07-04,ГАЗПРОМ ао,GAZP,106682,10042032086.3,125.0,121.7,126.8,122.61,124.1,122.17,80922630,124.29,124.29,,8989833117.1,8989833117.1,,0,3,SUR,-2.23
SMAL,2024-07-05,ГАЗПРОМ ао,GAZP,24,8400.43,122.86,122.17,126.47,,124.66,126.47,68,,,,0.0,0.0,,0,3,SUR,3.49
TQBR,2024-07-05,ГАЗПРОМ ао,GAZP,147736,15535648638.6,122.01,121.2,127.0,126.43,124.66,126.74,124619040,124.46,124.46,,13978336670.9,13978336670.9,,0,3,SUR,3.74
SMAL,2024-07-08,ГАЗПРОМ ао,GAZP,28,9019.3,123.82,123.82,128.63,,127.16,127.76,71,,,,0.0,0.0,,0,3,SUR,1.02
TQBR,2024-07-08,ГАЗПРОМ ао,GAZP,125396,11427153433.2,127.5,125.25,128.84,127.26,127.16,127.74,89852870,127.17,127.17,,10715488919.8,10715488919.8,,0,3,SUR,0.79
SMAL,2024-07-09,ГАЗПРОМ ао,GAZP,22,6337.9,127.5,123.99,128.12,,126.35,124.48,50,,,,0.0,0.0,,0,3,SUR,-2.57
TQBR,2024-07-09,ГАЗПРОМ ао,GAZP,128028,11423736210.1,128.0,123.15,128.97,124.0,126.35,124.05,90409910,126.79,126.79,,9713755445.1,9713755445.1,,0,3,SUR,-2.89
SMAL,2024-07-10,ГАЗПРОМ ао,GAZP,17,3535.01,123.45,118.72,124.15,,121.6,118.9,29,,,,0.0,0.0,,0,3,SUR,-4.48
TQBR,2024-07-10,ГАЗПРОМ ао,GAZP,144082,12127617959.4,123.98,117.75,125.0,119.43,121.6,117.81,99730430,122.05,122.05,,10410039998.2,10410039998.2,,0,3,SUR,-5.03
SMAL,2024-07-11,ГАЗПРОМ ао,GAZP,13,1898.41,119.5,111.02,121.99,,120.84,121.3,16,,,,0.0,0.0,,0,3,SUR,2.02
TQBR,2024-07-11,ГАЗПРОМ ао,GAZP,103532,8725122051.9,117.6,117.6,122.7,121.04,120.84,121.75,72196900,120.76,120.76,,7946021838.5,7946021838.5,,0,3,SUR,3.34
SMAL,2024-07-12,ГАЗПРОМ ао,GAZP,15,3717.37,120.58,118.98,120.84,,119.99,119.55,31,,,,0.0,0.0,,0,3,SUR,-1.44
TQBR,2024-07-12,ГАЗПРОМ ао,GAZP,78042,5784882828.9,121.9,118.23,122.47,119.4,119.99,119.65,48210120,120.09,120.09,,5219400745.1,5219400745.1,,0,3,SUR,-1.72
SMAL,2024-07-15,ГАЗПРОМ ао,GAZP,20,4432.43,122.59,115.0,123.54,,119.65,119.55,37,,,,0.0,0.0,,0,3,SUR,0.0
TQBR,2024-07-15,ГАЗПРОМ ао,GAZP,86228,4849082352.2,120.0,118.52,120.99,118.74,119.65,119.28,40528050,119.73,119.73,,4338795533.8,4338795533.8,,0,3,SUR,-0.31
SMAL,2024-07-16,ГАЗПРОМ ао,GAZP,21,8406.04,116.63,116.63,124.97,,122.13,123.54,70,,,,0.0,0.0,,0,3,SUR,3.34
TQBR,2024-07-16,ГАЗПРОМ ао,GAZP,122523,11444481764.7,119.28,118.61,126.01,123.87,122.13,124.74,93665430,121.9,121.9,,9716039186.0,9716039186.0,,0,3,SUR,4.58
SMAL,2024-07-17,ГАЗПРОМ ао,GAZP,20,6988.22,121.41,121.41,126.31,,125.23,125.23,56,,,,0.0,0.0,,0,3,SUR,1.37
TQBR,2024-07-17,ГАЗПРОМ ао,GAZP,90115,8431946083.0,125.23,123.21,126.83,125.36,125.23,124.46,67304690,125.35,125.35,,7250618323.3,7250618323.3,,0,3,SUR,-0.22
SMAL,2024-07-18,ГАЗПРОМ ао,GAZP,17,3681.16,122.2,122.2,129.41,,127.2,129.41,29,,,,0.0,0.0,,0,3,SUR,3.34
TQBR,2024-07-18,ГАЗПРОМ ао,GAZP,112716,11425579258.3,124.46,123.38,129.85,128.73,127.2,129.81,89804920,126.72,126.72,,9023900138.3,9023900138.3,,0,3,SUR,4.3
SMAL,2024-07-19,ГАЗПРОМ ао,GAZP,19,5877.21,130.91,128.78,132.46,,130.61,130.9,45,,,,0.0,0.0,,0,3,SUR,1.15
TQBR,2024-07-19,ГАЗПРОМ ао,GAZP,138885,12146736203.6,130.1,128.79,132.47,130.82,130.61,130.88,92987450,130.69,130.69,,10391064630.5,10391064630.5,,0,3,SUR,0.82
SMAL,2024-07-22,ГАЗПРОМ ао,GAZP,22,8209.38,136.0,126.66,136.4,,131.58,131.9,63,,,,0.0,0.0,,0,3,SUR,0.76
